item_id,title,description,url,brand,seller_name,image_url,availability,price,seller_url,return_policy,accepts_returns,return_deadline_in_days,condition,product_category,additional_image_urls,mpn,gtin,group_id,listing_has_variations,variant_dict,shipping_price,is_ads_eligible,is_eligible_search,is_eligible_checkout,ads_metadata,target_countries,store_country
9716,Cache-pot vert D16 - Accessoires décoration - Idées cadeaux - Fleuriste Bergamotte,"Diamètre : 16 cm Hauteur : 14,8 cm Composition : Céramique. Diamètre : 16 cm Hauteur : 14,8 cm Composition : Céramique",https://www.bergamotte.fr/pots/cache-pot-vert-d16,Bergamotte,Bergamotte,https://bergamotte.imgix.net/3gi0vozs3gxw7qheyho433bbjgbe?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,14.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux,,9716,,,,,9.90 EUR,true,true,false,,FR,FR
9717,Cache-pot rose D16 - Accessoires décoration - Idées cadeaux - Fleuriste Bergamotte,"Diamètre : 16 cm Hauteur : 14,8 cm Composition : Céramique. Diamètre : 16 cm Hauteur : 14,8 cm Composition : Céramique",https://www.bergamotte.fr/pots/cache-pot-rose-d16,Bergamotte,Bergamotte,https://bergamotte.imgix.net/pnrflxy2340elg7ly99cip20ns5s?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,14.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux,,9717,,,,,9.90 EUR,true,true,false,,FR,FR
9720,Olla hydratante - Accessoires décoration - Idées cadeaux - Fleuriste Bergamotte,"L’Olla régule naturellement l’écoulement de l’eau dans le terreau grâce à sa céramique microporeuse. Elle est idéale pour les absences (vacances,...) mais aussi pour assurer un apport d'eau adéquat, en fonction des besoins de chaque plante. Plantez la pointe de l'olla dans la terre puis remplissez la d'eau. Autonomie : Environ 1 semaine (en cas de fortes chaleurs, il est possible d'avoir à la remplir plus régulièrement) Dimensions : 14 x 8cm - 25cl Fabrication : Portugal. Votre compagnon à feuilles mérite ce qu'il y a de mieux, c'est pourquoi nous avons déniché ce diffuseur d'eau naturel pour un arrosage simple et écologique !",https://www.bergamotte.fr/livraison-accessoires/olla-hydratante,Bergamotte,Bergamotte,https://bergamotte.imgix.net/f24xfqdj2unoqsxappnxmd2cn7gm?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,24.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux,https://bergamotte.imgix.net/p7thf6qaryzmjm6ptdymiyhc85gw?ixlib=rails-4.3.1&w=500&h=500&fit=crop,9720,,,,,9.90 EUR,true,true,false,,FR,FR
9782,Euphorbia trigona 'Rubra' - Livraison plantes - Plantes vertes Bergamotte,"Cactus Gus. Euphorbia trigona 'Rubra'. Diamètre du pot : 12 cm - Hauteur : Entre 25 et 50 cm (pot inclus). Chaque plante est unique : sa forme et sa hauteur peuvent varier, photos non contractuelles. (Presque) rien à faire. Personnalisation possible Comment s’occuper de votre Cactus Gus ? Difficulté. Débutant. Exposition. Très lumineux. Arrosage. Très léger. Entretien. Toxicité. Mise en garde Commandez votre Cactus Gus dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche !",https://www.bergamotte.fr/livraison-plantes/gus,Bergamotte,Bergamotte,https://bergamotte.imgix.net/5wcasnakm245716ikj9kqnhg67eg?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,24.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,https://bergamotte.imgix.net/y1zytgx1ylrym9faignynxyd69u5?ixlib=rails-4.3.1&w=500&h=500&fit=crop,9782,,,,,9.90 EUR,true,true,false,"{""custom_label_4"": ""costly""}",FR,FR
9786,Orchidée (cambria 'Nelly Isler' ou 'Red velvet') - Livraison plantes - Plantes vertes Bergamotte,"Orchidée Aude. Orchidée (cambria 'Nelly Isler' ou 'Red velvet'). Diamètre du pot : 12 cm - Hauteur : Entre 50 et 60 cm (pot inclus). La plante peut être livrée à différents stades de floraison, de même, la variété peut varier selon les disponibilités. Personnalisation possible. Parfumé Comment s’occuper de votre Orchidée Aude ? Pet-friendly. Entretien. Floraison. Rose foncé / rouge. Producteur. Labellisé MPS-A/SQ/GAP. Exposition. Lumineux. Arrosage. Régulier. Difficulté. Débutant Commandez votre Orchidée Aude dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche !",https://www.bergamotte.fr/livraison-plantes/aude,Bergamotte,Bergamotte,https://bergamotte.imgix.net/vo5ytx4x4au5a9yj0vrzx44q2wzb?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,39.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,https://bergamotte.imgix.net/rs3haxingtcf5f3iz8rvegwllj3q?ixlib=rails-4.3.1&w=500&h=500&fit=crop,9786,,,,,9.90 EUR,true,true,false,"{""custom_label_4"": ""profitable""}",FR,FR
9792,Ficus elastica 'Cloe' - Livraison plantes - Plantes vertes Bergamotte,"Ficus Florent. Ficus elastica 'Cloe'. Diamètre du pot : 24 cm - Hauteur : Entre 100 et 120 cm (pot inclus). Facile à vivre Comment s’occuper de votre Ficus Florent ? Difficulté. Débutant. Exposition. Lumineux. Arrosage. Modéré. Entretien. Toxicité Commandez votre Ficus Florent dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche !",https://www.bergamotte.fr/livraison-plantes/florent,Bergamotte,Bergamotte,https://bergamotte.imgix.net/57ii42mub4nec5rsadxoue2fvy3s?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,86.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,https://bergamotte.imgix.net/of7otp32x2zc4q4oawklwv28uojq?ixlib=rails-4.3.1&w=500&h=500&fit=crop,9792,,,,,9.90 EUR,true,true,false,,FR,FR
9795,Citrus Limon Meyer Lisa - Citronnier - Fête des Pères - Livraison Plante 24h France - Idee Cadeau Vegetal,"Citronnier Sidonie. Citrus Limon Meyer 'Lisa'. Hauteur : Entre 25 et 35 cm (pot inclus). La bonne idée cadeau Comment s’occuper de votre Citronnier Sidonie ? Entretien. Mise en garde. Difficulté. Débutant. Résistance au froid. Peu rustique. Exposition. Ensoleillée. Arrosage. Régulier. Producteur. MPS C/GAP/SQ Commandez votre Citronnier Sidonie dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche ! Livraison a domicile en 24h partout en France ou en 3h a Paris soigneusement emballe Citronnier Sidonie; variete Citrus Limon Meyer Lisa; agrume decoratif et fruitier pour interieur lumineux Hauteur entre 25 et 35 cm pot inclus - Producteur certifie MPS-C; GAP et SQ Entretien facile niveau debutant; peu rustique; exposition ensoleilee et arrosage regulier Carte message personnalisee offerte; idee cadeau vegetal original pour toutes les occasions",https://www.bergamotte.fr/livraison-jardin/sidonie,Bergamotte,Bergamotte,https://bergamotte.imgix.net/o5wjh4ydn2vwi9y7o7vao9ohdbqz?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,49.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,"https://bergamotte.imgix.net/bf1ppuqmck2yudg4wx3hd9kiizog?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/d1hsnq85lbcxl2va4futvyh2c9uc?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/klm3tfekv79cfefh96h0z5a28b13?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/z88fnx5io25gztiw8t3a43mdwhxd?ixlib=rails-4.3.1&w=500&h=500&fit=crop",9795,,,,,9.90 EUR,true,true,false,,FR,FR
9822,Couronne Ottawa - Livraison fleurs séchées - Fleuriste en ligne Bergamotte,"Apportez une touche de poésie et de nature intemporelle à votre intérieur avec cette couronne de fleurs séchées. Une création artisanale tout en texture, conçue pour durer et embellir votre quotidien sans le moindre effort. Parfaite pour habiller un mur, décorer une porte ou comme centre de table, la Couronne Ottawa s'intègre harmonieusement dans tous les styles de décoration, du plus moderne au plus bohème. C'est un cadeau idéal et durable, qui ne fane jamais. Pour conserver sa beauté, placez-la à l'abri du soleil direct et de l'humidité. Un simple dépoussiérage délicat au sèche-cheveux (air froid, faible puissance) suffira à l'entretenir. Pourquoi vous allez adorer votre Couronne Ottawa : - Décoration Durable, Zéro Entretien : Oubliez l'arrosage ! ces fleurs séchées conservent leur beauté et leurs couleurs des mois, voire des années. Un simple dépoussiérage occasionnel suffit. - Style Bohème Tendance : Parfait pour ajouter une touche chaleureuse, naturelle et texturée à un salon, une chambre ou un bureau. Elle s'intègre à merveille dans tous les décors. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner vos fleurs séchées. - Emballage soigné et conçu pour le transport. Caractéristique : Diamètre 30 cm Le Cadeau Parfait qui Dure : C'est le cadeau idéal pour une pendaison de crémaillère, un anniversaire ou simplement pour offrir une attention qui ne se fane pas. Une touche de nature intemporelle qui plaira à coup sûr. Commandez votre Couronne Ottawa pour une touche de nature éternelle dans votre maison. Une création Bergamotte, livrée avec soin partout en France.",https://www.bergamotte.fr/livraison-fleurs-sechees/couronne-ottawa/v/couronne-ottawa-m,Bergamotte,Bergamotte,https://bergamotte.imgix.net/fq4m3u75askqqp3tgkgy3fugx5pz?ixlib=rails-4.3.1&w=500&h=500&fit=crop,in_stock,49.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Décorations > Fleurs séchées,https://bergamotte.imgix.net/9y4tjp0v7peeapi6hdia9j1gw536?ixlib=rails-4.3.1&w=500&h=500&fit=crop,9822,,,,,9.90 EUR,true,true,false,"{""custom_label_4"": ""new""}",FR,FR
9826,Bouquet de Fleurs Séchées Vermont (Taille L) - Tons Rouges et Ocres - Boheme - Livraison 24h France - Decoration Durable,"Faites entrer un air d'évasion et de poésie bohème dans votre intérieur avec ces fleurs séchées. Une création artisanale tout en texture, conçue pour durer et embellir votre quotidien sans le moindre effort. Pourquoi vous allez adorer votre Bouquet Vermont L : - Décoration Durable, Zéro Entretien : Oubliez l'arrosage ! ces fleurs séchées conservent leur beauté et leurs couleurs des mois, voire des années. Un simple dépoussiérage occasionnel suffit. - Style Bohème Tendance : Parfait pour ajouter une touche chaleureuse, naturelle et texturée à un salon, une chambre ou un bureau. Il s'intègre à merveille dans tous les décors. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner vos fleurs séchées. - Emballage soigné et conçu pour le transport. Caractéristique : Diamètre 45 cm Hauteur 60 cm Le Cadeau Parfait qui Dure : C'est le cadeau idéal pour une pendaison de crémaillère, un anniversaire ou simplement pour offrir une attention qui ne se fane pas. Une touche de nature intemporelle qui plaira à coup sûr. Commandez votre Bouquet Vermont L pour une touche de nature éternelle dans votre maison. Une création artisanale Bergamotte, livrée avec soin partout en France. Livraison express a domicile : en 3h a Paris et le lendemain partout en France avant 13h Bouquet de fleurs sechees artisanal style boheme : composition texturee aux teintes rouges et ocres Decoration durable zero entretien : les fleurs sechees conservent leur beaute des mois voire des annees Diametre 45 cm et hauteur 60 cm : taille L pour habiller avec presence un salon une chambre ou un bureau Carte message personnalisee offerte et emballage soigne pour toutes vos occasions speciales",https://www.bergamotte.fr/livraison-fleurs/bouquet-vermont-l,Bergamotte,Bergamotte,https://bergamotte.imgix.net/2h0vt9zxav6cg95472lazpr0hj09?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,69.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Décorations > Fleurs séchées,"https://bergamotte.imgix.net/f3tfs97yrmpx85i51mr8ve3w9j3i?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/6zubj899lhkezysv0fh5ui2rd4qb?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/mkg095y6fvomyon9gfhaqhkpvpk4?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/rgnkd501tidjag3qlp1wbxc4e12l?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/zoljiinbz3l4w5vwtn2jf55wt14u?ixlib=rails-4.3.1&w=500&h=500&fit=crop",9826,,,,,9.90 EUR,true,true,false,,FR,FR
9860,Bouquet de Fleurs Lago di Como L - Livraison Fleurs a Domicile 3h Paris & 24h France - Fleurs Fraiches de Saison - Tons Pastel et Roses,"Ce bouquet de fleurs se compose d'une harmonie de fleurs de saison rigoureusement sélectionnées pour leur fraîcheur et leur beauté : Gypsophile, Eucalyptus, Chrysantheme, Chrysantheme, Rose, Lisianthus, Germinis, Lisianthus, Rose branchue. Diamètre 37 cm Hauteur 50 cm. Carte message offerte. Emballage sur mesure. Avec des fleurs françaises Le cadeau idéal en toute occasion : Parfait pour un anniversaire, un remerciement, ou simplement pour le plaisir d'offrir, le Bouquet Lago di Como saura transmettre vos plus belles émotions. Il est disponible en plusieurs tailles pour s'adapter à tous les budgets et à toutes les envies. Qualité et fraîcheur garanties : - Fleurs de saison : cueillies en direct des meilleurs producteurs. - Circuit court : pour une fraîcheur et une longévité maximales. - Préparé à la commande : nos artisans fleuristes confectionnent votre bouquet avec soin dans notre atelier parisien. Livraison express et services sur-mesure : - Livraison de fleurs en 24h dans toute la France et en 3h à Paris. - Carte message offerte pour accompagner votre bouquet. - Emballage soigné et conçu pour le transport. Offrez plus qu'un simple bouquet, offrez une expérience florale inoubliable avec le Bouquet Lago di Como de Bergamotte. Commandez en ligne pour une livraison de fleurs à domicile rapide et soignée.",https://www.bergamotte.fr/livraison-fleurs/lago-di-como/v/bouquet-lago-di-como-l,Bergamotte,Bergamotte,https://bergamotte.imgix.net/4vlr9oz8mz3pr4mebjh1sqs6u3sc?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,69.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux > Fleurs coupées fraîches,"https://bergamotte.imgix.net/dtglq6mwzzoub1rksaoxv8gkeatb?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/pwb4oj70zg3r72looggswdtv1xjj?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/t85uj9qq90x3ux5cf809rgsd6os5?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/ysm8rsmu3vst57tcqnk70496s91a?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/6s3vegzbgeizu3cxqwzael2hxmfu?ixlib=rails-4.3.1&w=500&h=500&fit=crop",9860,,3277,true,"{""Taille du bouquet"": ""L""}",9.90 EUR,true,true,false,"{""custom_label_4"": ""new""}",FR,FR
9882,Skimmia - Feuillage Persistant - Livraison Plante 24h France - Idee Cadeau Vegetal,"Skimmia Edouard. Skimmia. Hauteur : Entre 60 et 70 cm (pot inclus). La bonne idée cadeau. Petit prix Comment s’occuper de votre Skimmia Edouard ? Difficulté. Débutant. Résistance au froid. Rustique. Exposition. Ensoleillée ou mi ombragée. Arrosage. Régulier. Entretien. Mise en garde. Producteur. Labellisé MPS-A+/SQ/GAP Commandez votre Skimmia Edouard dès aujourd'hui et recevez une plante d'exception, cultivée avec soin et livrée directement chez vous par Bergamotte. Le cadeau parfait pour soi ou pour un proche ! Livraison a domicile en 24h partout en France ou en 3h a Paris, soigneusement emballe Skimmia au feuillage persistant et compact, plante ornementale ideale pour terrasse et balcon toute l annee Hauteur entre 60 et 70 cm, plante rustique et facile d entretien pour les debutants Exposition ensoleillee ou mi-ombragee et arrosage regulier, s adapte a tous les environnements Carte message personnalisee offerte, idee cadeau vegetal original pour toutes les occasions",https://www.bergamotte.fr/livraison-jardin/edouard,Bergamotte,Bergamotte,https://bergamotte.imgix.net/2q3r3lflynppwv3ks6xv75m56og4?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,79.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Maison et jardin > Plantes > Plantes d'extérieur et d'intérieur,"https://bergamotte.imgix.net/y4fbfj2c1t8vgwybbpepc2o0a6w7?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/o0voufz0eedhdn6d21joh1tpoh75?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/t9f3zd7o8f6n4pbmckdjb2fvnl5z?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/js7sgce4s86o8lydr68t03y9zs68?ixlib=rails-4.3.1&w=500&h=500&fit=crop",9882,,,,,9.90 EUR,true,true,false,"{""custom_label_4"": ""new""}",FR,FR
9936,Vase Ceramique Faro - Raye Rose - H23cm - Design exclusif - Carafe - Adapte Bouquets M et L - Livraison 24h - Idee Cadeau Deco,"Le vase à rayures Faro est une création exclusive Bergamotte. Fabriqué à la main dans notre usine partenaire au Portugal. Dimensions : 23 cm x 14 cm, ouverture de 9.5 cm. Peut être lavé au lave-vaisselle (à basse température) ou nettoyé avec du savon à vaisselle dilué pour protéger le motif. Le vase à rayures Faro est une création exclusive Bergamotte. Fabriqué à la main dans notre usine partenaire au Portugal. Dimensions : 23 cm x 14 cm, ouverture de 9.5 cm. Peut être lavé au lave-vaisselle (à basse température) ou nettoyé avec du savon à vaisselle dilué pour protéger le motif. Livraison a domicile en 24h partout en France ou en 3h a Paris et soigneusement emballe Adapte aux bouquets M et L - creation exclusive Bergamotte - fabrique a la main au Portugal - motif rayures Dimensions : 23 cm x 14 cm - ouverture 9.5 cm - Matiere : Ceramique - Couleur : Rose Entretien facile : Lavable au lave-vaisselle basse temperature ou savon vaisselle dilue Vase decoratif design vendu seul ou en pack avec votre bouquet bergamotte - Cadeau ideal",https://www.bergamotte.fr/vases/vase-faro-rose,Bergamotte,Bergamotte,https://bergamotte.imgix.net/id3f5tccww09ysy7us5m3c3dhs58?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,in_stock,59.90 EUR,https://www.bergamotte.fr,https://www.bergamotte.fr/terms-and-conditions,true,14,new,Arts et loisirs > Fêtes et soirées > Cadeaux,"https://bergamotte.imgix.net/lwpjoirrem217ljxic79r41kr8of?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/3h860w7afwds9b6tbfupeomhivnm?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/1gktwoeums5c39jp109s1ke62uxk?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/4lv3dk8ls4d4dwf0sp17fdfas4lm?ixlib=rails-4.3.1&w=1000&h=1000&fit=crop,https://bergamotte.imgix.net/tml60fl79ew2xvu5folndz28vd6r?ixlib=rails-4.3.1&w=500&h=500&fit=crop",9936,,,,,9.90 EUR,true,true,false,,FR,FR
